position_mm,Al,Si,Cl,Ca,Sc,Ti,Mn,Fe,Cu,As,Se,Sr,Y,Cd,Sb
380.0,440,686,1333,4252963,1794,312,2420,194,4461,1925,1689,1105,381,2011,5019
380.2,387,556,1236,4232582,2167,204,2475,0,4562,1701,1700,1262,603,2110,4071
380.4,396,572,1239,4263556,2247,266,2651,23,4344,1755,1800,1082,466,2107,5250
380.6,386,620,1252,4185475,2603,296,2543,30,4541,1741,1629,1113,424,1950,3755
380.8,395,655,1338,4223411,2484,294,2367,82,4548,1596,1926,1029,533,2144,4145
381.0,413,596,982,4167441,2081,125,1876,0,4447,1624,1805,1128,243,2228,5448
381.2,245,530,1022,4229189,2702,112,1109,0,4394,1543,1743,1331,317,2146,6106
381.4,332,446,1037,4333541,2989,154,1279,30,4541,1527,1842,1286,419,2125,4225
381.6,470,729,1325,4317230,2548,224,1476,11,4545,1644,1920,1345,362,2210,3089
381.8,351,596,1332,4296819,3526,0,1570,22,4513,1696,1633,1314,454,2187,2982
382.0,350,676,1250,4340748,1862,38,1717,0,4822,1921,1598,1245,379,2055,3853
382.2,363,649,1202,4241069,2360,151,1662,0,4672,1826,1766,1267,489,2212,3935
382.4,373,518,1073,4261500,2244,168,1401,55,4776,1684,2049,1121,463,2173,2001
382.6,381,579,1233,4299896,2343,291,1487,192,4914,1726,2099,1125,260,2163,3711
382.8,212,637,1208,4285988,2049,280,2378,24,5086,1716,1919,1150,453,2170,5267
383.0,279,479,1105,4245657,1480,258,2563,0,5237,1512,1697,1216,404,2188,3503
383.2,283,550,1050,4191115,2439,222,2203,118,5102,1469,1967,1036,287,2078,2727
383.4,403,680,1038,4175586,2921,553,2370,198,5005,1389,2037,1131,367,2172,4861
383.6,400,571,1110,4201390,2634,1225,2144,203,5206,1652,1969,1117,515,2280,4419
383.8,375,487,993,4274069,2537,492,1961,187,5001,1805,1925,1078,544,2084,4675
384.0,428,641,931,4147655,1756,344,1949,136,4617,1707,1899,1019,532,2083,4264
384.2,369,630,826,4227743,1478,569,2149,167,4767,1440,2008,1144,426,2238,5407
384.4,328,760,856,4226410,2518,480,2207,194,4649,1539,2127,1247,441,2220,3131
384.6,429,622,984,4150469,3109,275,1902,286,4534,1454,2010,1099,407,2312,2928
384.8,374,634,724,4128927,1618,436,1319,145,4634,1263,1873,1109,323,2059,2204
385.0,298,488,815,4216911,1721,203,1742,138,4765,1424,1701,1110,587,2084,2949
385.2,393,618,615,4261908,2999,98,2188,254,4732,1606,1659,1088,298,2085,1678
385.4,350,572,773,4293126,1390,194,2455,232,4739,1224,1653,1291,360,2157,3393
385.6,292,745,942,4303468,1765,1064,1950,469,4843,787,1311,1314,329,2179,4079
385.8,408,896,929,4241498,2538,1254,2025,670,4929,1520,1487,1156,353,2024,3813
386.0,363,780,1003,4262240,2643,417,2088,359,4516,1151,1398,1161,164,2106,2733
386.2,318,707,864,4295283,2241,500,1951,391,4564,905,1764,1125,357,2231,3336
386.4,378,650,937,4372544,2288,326,1980,512,4640,1073,1621,1308,240,2108,4121
386.6,413,650,830,4262868,1415,311,1636,372,4471,1177,1578,1323,366,1973,5820
386.8,425,762,1074,4293759,3188,379,1697,260,4873,1653,1451,1322,388,2262,4211
387.0,330,818,1122,4271935,1486,527,1531,215,5001,1308,1713,1110,352,1977,4683
387.2,405,755,1206,4206420,1862,460,1360,283,4874,1332,1747,1254,260,2056,4185
387.4,271,659,892,4181771,1931,346,607,228,4707,1277,1935,1150,290,2076,5157
387.6,328,585,986,4143245,2203,388,828,204,4892,1275,1859,1268,422,2237,4972
387.8,408,608,994,4169934,1811,293,550,252,4930,1156,1741,1159,256,2047,5239
388.0,402,529,1090,4105098,2333,203,1094,322,4832,1413,1940,1186,342,2221,3865
388.2,340,538,1051,4215145,2932,79,1780,148,4871,1492,2100,1263,390,2126,3499
388.4,348,647,978,4175821,1596,137,1732,117,4828,1561,2085,1191,383,2064,4530
388.6,331,609,846,4267431,1785,303,1716,177,4850,1410,1923,1182,428,2308,3796
388.8,378,546,969,4257121,1608,381,2242,21,4931,1510,1751,1203,351,2166,4245
389.0,291,520,948,4268745,1777,360,1632,72,4990,1704,1658,1194,381,2126,5101
389.2,491,687,1387,4283758,2921,322,1583,139,4889,1707,1740,1209,258,2048,3713
389.4,384,765,1535,4291544,2037,594,1590,252,4985,1304,1945,1190,435,2160,5515
389.6,309,664,1399,4241634,2435,707,1791,178,4495,1266,1508,1193,430,2265,4932
389.8,360,722,1302,4286649,859,653,1621,244,4621,1414,1762,1271,283,2167,4777
390.0,499,738,1385,4339283,1953,578,2204,255,4806,1431,1814,1158,308,2111,3971
390.2,346,617,1438,4292592,2376,567,2399,174,4660,1416,1709,1368,433,2100,5474
390.4,392,705,1421,4296428,1677,737,2231,266,4817,1139,2190,1301,207,2178,5789
390.6,331,583,1271,4123011,2606,843,1443,275,4782,1311,1913,1228,268,1951,3004
390.8,350,619,1139,4196179,1893,531,2104,306,4996,1449,2121,1131,172,2079,5151
391.0,445,796,1201,4165781,1556,553,1299,240,4647,1084,1753,1200,196,2211,5419
391.2,327,681,1256,4200711,918,840,1551,266,4724,1045,1811,1162,133,2180,3453
391.4,347,715,1263,4287384,999,560,1437,196,4971,1106,1771,1136,262,2134,5178
391.6,310,661,1279,4248751,2149,335,1421,282,4695,1321,1881,1085,351,2262,3311
391.8,294,609,940,4232051,2045,295,1551,60,4783,1429,1955,1232,371,1935,4242
392.0,287,570,932,4241935,1935,203,1673,220,4767,1220,1797,1038,337,2143,4445
392.2,290,520,1025,4186594,2703,66,1664,177,4798,1273,1967,1193,294,2049,4936
392.4,274,573,1364,4190762,1812,324,2353,186,4651,1428,1667,1040,354,2104,4054
392.6,284,561,1420,4341727,1521,271,2779,194,4812,1885,1926,1248,371,2103,3582
392.8,412,584,1334,4267098,2419,185,2930,23,4714,1988,1875,1369,241,2155,3555
393.0,363,698,1313,4331443,1534,180,2470,88,4674,1690,1765,1113,378,2057,3890
393.2,458,735,1387,4314916,2387,292,2984,122,4530,1684,1412,1284,417,2176,4006
393.4,331,682,1465,4267355,1814,468,1399,185,4654,1607,1541,1197,346,2070,3974
393.6,279,564,1438,4382391,1089,688,1406,334,4713,1577,1587,1181,337,2177,3801
393.8,381,697,1615,4347665,2460,448,1527,384,4650,1427,1761,1388,526,2132,5506
394.0,427,796,1486,4278769,2295,303,2051,333,4816,1863,2015,1332,444,2146,5244
394.2,331,674,1566,4211232,3077,132,2572,170,4770,1401,1906,1142,270,2193,5490
394.4,337,605,1583,4219755,2571,128,3082,127,4840,2071,2127,1462,516,2299,4840
394.6,437,708,1429,4234410,2072,177,2788,144,5007,1708,1991,1201,315,2249,4471
394.8,381,651,1379,4215441,2740,146,2655,236,4919,1985,2189,1280,386,2307,4682
395.0,355,652,1276,4237499,2241,158,2755,459,4729,1670,1989,1281,414,2199,5738
395.2,311,625,1399,4267142,1759,256,2516,286,4814,1240,2123,1080,448,2284,4635
395.4,338,657,1415,4249883,2133,155,1933,144,4495,1363,1942,1126,399,2122,3879
395.6,287,687,1430,4286802,1369,234,2102,82,4444,1011,2092,1321,320,2209,4549
395.8,386,701,1298,4324076,1014,274,2083,88,4522,1148,1965,1279,282,2126,5418
396.0,397,704,1419,4369509,2533,288,1480,212,4480,1269,2145,1259,418,2149,3935
396.2,382,616,1201,4363881,1301,507,1020,126,4472,1292,1894,1418,379,2172,4413
396.4,286,885,1343,4349920,1399,775,1231,254,4464,1231,1953,1232,288,2136,4780
396.6,427,1039,1459,4358611,1481,983,1003,373,4436,1551,1665,1331,348,2260,4033
396.8,469,923,1493,4316101,2482,733,1323,543,4288,1382,1551,1198,296,2301,4561
397.0,334,852,1327,4321177,1106,823,1964,471,4320,1061,1476,1290,179,2164,3499
397.2,411,826,1138,4401182,903,591,1329,484,4370,1238,1642,1204,595,2279,4229
397.4,398,754,1254,4393773,1311,573,2023,780,4472,1368,1608,1279,410,2071,4436
397.6,391,947,1571,4299475,2385,1032,2858,564,4290,1042,1762,1097,345,2165,4359
397.8,292,902,1516,4285750,1917,1166,2374,557,4351,1191,1811,1051,477,2213,5138
398.0,340,913,1370,4334250,2616,903,2826,420,4308,1420,1641,1362,562,2273,6259
398.2,435,911,1177,4318784,1848,759,2502,512,4534,1055,1932,1067,374,1992,5125
398.4,356,702,1061,4207903,624,485,2836,384,4610,1278,1865,1125,479,2001,5067
398.6,306,700,859,4246926,0,315,2824,446,4846,1289,1754,983,247,2080,1644
398.8,398,712,908,4329067,0,0,3466,229,4627,967,1463,959,292,1907,1291
399.0,324,656,1138,4326625,1545,154,2839,171,4435,973,1582,886,416,2097,1377
399.2,329,685,1181,4279418,1695,355,2296,113,4458,1015,1724,1005,209,2112,3794
399.4,384,733,1308,4229833,1899,335,2257,49,4573,1196,1762,965,371,2127,5850
399.6,349,643,1064,4255022,2328,317,2290,107,4647,1032,1792,1119,333,2072,3764
399.8,428,668,1159,4301811,1907,392,1240,187,4572,1381,1807,1137,365,2156,4763
400.0,332,685,1012,4226759,818,421,1753,166,4569,1176,1830,1073,324,1995,6221
400.2,463,671,1113,4132920,2001,304,1772,213,4466,1012,1787,1025,355,2143,5150
400.4,358,578,1046,4179200,1016,276,2101,308,4638,924,1844,1274,240,2068,5446
400.6,313,643,1192,4251641,1689,375,1609,394,4701,1160,1717,941,365,2118,4171
400.8,442,702,1316,4211183,1474,524,2278,416,4649,1485,1522,942,281,2147,4650
401.0,372,772,1344,4327220,1340,670,2066,402,4873,1085,1565,1066,362,2003,4420
401.2,415,790,1306,4310620,2949,503,2710,334,4767,1422,1857,1157,319,2166,4464
401.4,420,828,1289,4288498,2030,761,2692,497,4865,1459,1610,1048,300,2085,4565
401.6,379,717,1064,4239801,1790,917,1469,479,5034,1469,1936,1112,311,2117,3765
401.8,371,852,1146,4220135,1326,736,1735,385,4958,1311,1977,1010,397,2186,4757
402.0,367,825,1021,4216470,2285,670,1845,622,4985,1542,1789,1160,208,2249,6136
402.2,420,813,1145,4244969,1163,693,1884,2542,4780,1565,1621,1107,514,1914,6146
402.4,393,766,1283,4270523,1206,785,2425,1535,4691,1211,1643,1186,514,2182,4720
402.6,332,776,1133,4279696,1572,699,2471,877,4882,1575,1806,1328,320,2177,3997
402.8,412,748,987,4222842,1932,458,1998,673,4655,1460,1821,1001,439,2075,3780
403.0,399,691,785,4225960,1909,221,2807,406,4541,1529,1917,1205,456,2068,4198
403.2,311,618,783,4251781,2074,276,2764,164,4891,898,1847,1221,393,2261,5185
403.4,469,525,786,4282614,1754,416,2232,133,4743,1383,1836,1239,338,1993,4962
403.6,339,698,793,4310847,1600,331,1689,421,4765,1321,1922,1012,400,2223,4648
403.8,384,645,828,4309868,1991,440,2309,485,4767,1661,2078,1082,342,2131,3089
404.0,360,794,934,4264963,1606,682,2628,391,4667,1622,1896,902,368,2187,6193
404.2,418,716,1045,4257682,2334,793,2489,292,4596,1353,1819,898,270,2129,4417
404.4,407,721,1047,4293489,2319,509,2552,221,4748,1575,1938,939,555,2130,3210
404.6,429,808,1119,4213074,2272,474,2774,350,4665,1493,1972,1048,464,2006,3793
404.8,364,633,938,4154706,834,612,2243,432,4836,1554,1856,1011,296,1964,2967
405.0,472,805,897,4221682,2269,465,2189,403,4833,1523,1723,1165,304,2176,4949
405.2,389,757,784,4176518,2604,407,2451,345,4607,1652,2143,1080,410,2152,2903
405.4,366,846,812,4101826,1816,750,2655,278,4592,1657,1743,1012,355,1945,5271
405.6,303,731,682,4223762,1235,618,2206,302,4886,1680,1789,1093,320,1969,5960
405.8,462,894,865,4152657,1159,652,2223,248,4724,1338,1890,853,413,2014,3635
406.0,361,770,630,4220801,2344,298,2806,97,4771,1469,2166,983,413,2016,5217
406.2,373,740,719,4195309,2475,248,1907,290,4781,1245,2117,941,520,2125,4444
406.4,413,719,578,4168290,2302,293,2273,385,4611,1650,1772,914,551,2211,4632
406.6,410,744,626,4235761,1864,268,2160,311,4585,1304,1783,998,328,2123,5057
406.8,235,581,461,4306110,1465,237,2145,360,4827,1309,1881,1059,228,2043,4829
407.0,313,720,513,4254358,2380,359,2242,317,4686,1513,1779,1001,349,2195,4685
407.2,373,629,500,4319443,2535,242,2289,314,4640,1689,1839,985,498,2028,5229
407.4,338,658,541,4223171,2181,324,2784,256,4657,1409,1694,825,385,2176,4623
407.6,266,626,550,4213396,2479,420,2538,254,4402,1515,1721,1176,543,1935,4110
407.8,362,760,604,4235636,1780,495,2165,258,4397,1460,1750,931,274,1989,3893
408.0,374,730,557,4237675,2097,542,2439,182,4480,1512,1702,954,592,2229,4573
408.2,410,632,745,4216845,1125,506,2652,146,4816,1592,1961,1158,368,2286,4066
408.4,322,405,630,4264554,1549,467,3034,211,4790,1734,2206,857,490,2067,5843
408.6,400,656,684,4202134,2228,353,3027,156,4666,1628,1832,1037,338,1964,4046
408.8,420,694,576,4200040,1951,225,2753,98,4666,1538,1825,958,387,2004,5638
409.0,404,552,460,4190767,2330,175,1971,23,4505,1767,2001,875,500,2071,4283
409.2,294,517,507,4093698,1168,205,2254,98,4325,1498,1963,974,485,1932,5815
409.4,411,522,474,4197044,1846,213,2294,32,4482,1726,2149,1053,417,2121,4309
409.6,349,534,397,4122864,845,297,2257,23,4585,1385,1653,867,433,2093,5894
409.8,420,425,423,4192343,925,231,2077,79,4564,1879,1886,1022,365,2087,5852
410.0,364,589,457,4236316,1848,199,2782,0,4569,1596,1864,930,360,2011,5131
410.2,236,578,512,4247291,1511,242,2292,108,4548,1276,1775,918,367,2058,4871
410.4,440,493,631,4293466,2817,59,2364,0,4482,1290,1800,953,329,2149,4893
410.6,365,642,597,4324422,2228,231,2828,69,4734,1570,1796,992,271,2266,4193
410.8,415,554,593,4279012,2289,240,2272,121,4432,1718,1896,906,342,2038,4376
411.0,288,655,580,4257792,1176,305,2537,82,4424,1393,1671,991,378,2073,4310
411.2,323,687,552,4246417,1712,367,3214,116,4675,1485,1985,955,292,2087,4482
411.4,353,653,636,4209594,1095,453,2845,175,4612,1671,1761,806,409,2219,5560
411.6,292,598,803,4189832,1461,616,2054,233,4407,1299,1616,964,501,1929,4736
411.8,402,642,742,4275060,464,619,3214,179,4539,1677,1689,1052,292,2220,7324
412.0,359,637,694,4221438,78,559,3333,73,4535,1754,1710,873,424,1993,7422
412.2,305,700,600,4127433,1698,292,3053,88,4610,1602,1822,889,464,2074,5803
412.4,309,728,572,4221325,1805,297,2965,84,4567,1626,1915,925,535,2017,6563
412.6,312,665,458,4233345,1336,412,2977,228,4647,1665,2101,867,508,2120,6505
412.8,317,596,517,4206677,1315,393,2893,33,4716,1941,1916,899,485,2112,7266
413.0,298,537,472,4203750,1857,99,2561,148,4624,2103,2009,961,524,2145,6000
413.2,415,502,527,4246930,2101,30,2520,0,4475,1994,1613,1057,378,2132,6597
413.4,335,518,598,4195404,2081,120,3312,23,4613,1908,1941,833,449,2177,6160
413.6,321,508,491,4207106,1896,173,2991,91,4694,1892,1819,997,375,2044,6363
413.8,354,673,505,4228419,1813,314,2526,270,4586,1892,1894,885,441,2092,6034
414.0,293,625,620,4264549,1886,346,2290,229,4498,1693,1546,986,444,2174,4475
414.2,289,650,721,4304738,1278,497,2555,45,4420,1609,1610,831,638,2016,5788
414.4,403,642,757,4322576,2433,431,2749,0,4488,1436,1758,939,377,2070,6026
414.6,343,674,651,4252981,1894,490,2532,249,4429,1384,1926,1124,398,2155,4750
414.8,387,742,658,4164746,2397,577,2786,326,4447,1357,1643,969,564,2142,5591
415.0,311,668,762,4177269,2671,456,2401,59,4539,1554,1774,847,291,1966,3884
415.2,309,535,671,4187091,1712,308,1994,91,4555,1980,1836,919,559,1995,5089
415.4,404,545,663,4194885,865,388,2061,40,4462,1806,1774,898,465,2098,5308
415.6,359,621,757,4153004,2127,274,2487,125,4490,1695,1953,1030,513,2111,4081
415.8,286,491,644,4105628,2278,288,2501,30,4463,1527,1788,995,449,2036,6282
416.0,273,580,586,4132071,1599,346,2646,0,4498,1750,1829,766,364,1979,4805
416.2,410,616,601,4212732,1551,251,2572,124,4521,1687,1743,848,425,2122,4993
416.4,370,601,555,4247197,1201,422,2446,0,4382,1757,1905,973,430,2141,5694
416.6,396,476,631,4247708,2924,141,2367,10,4493,1709,1598,1069,328,2181,5402
416.8,350,597,636,4246791,1892,373,2823,0,4620,2140,1644,834,395,2138,5595
417.0,327,550,638,4338553,2263,330,2935,0,4671,1688,1652,1009,564,2042,3743
417.2,367,484,582,4331323,2535,169,3057,0,4424,1293,1691,896,435,2122,4449
417.4,374,484,783,4281675,2482,341,3075,0,4513,1515,1585,844,357,2108,4329
417.6,388,703,929,4357146,1996,425,3342,0,4443,1763,1578,927,438,2085,4521
417.8,461,641,790,4334464,1893,499,3029,0,4632,1453,1574,1039,509,2108,5743
418.0,274,685,793,4259326,1836,460,3250,39,4750,1741,1919,891,347,2090,4950
418.2,347,684,788,4248952,1982,503,3094,5,4705,2010,1989,927,529,2184,4817
418.4,287,586,721,4158685,1926,399,2891,0,4724,1756,1865,900,429,1984,6073
418.6,388,639,760,4136613,2072,375,2800,80,4755,2073,1810,829,358,1949,5295
418.8,420,539,684,4058219,1079,535,4356,0,4442,1768,1965,778,257,1966,5439
419.0,406,560,749,4150002,1647,360,3904,0,4771,1803,2145,985,561,2020,6834
419.2,385,533,718,4165456,2675,242,2415,0,4625,1814,1963,676,409,2119,4060
419.4,423,532,852,4096049,2152,258,2657,0,4515,1718,2006,903,459,2325,5028
419.6,412,554,821,4268756,1606,294,2870,54,4719,2097,1846,972,566,2007,6444
419.8,378,465,815,4249432,1716,269,3414,0,4765,1741,1811,971,384,2107,5507
420.0,346,488,729,4317621,1980,262,3235,0,4599,2026,1894,1023,397,2299,5205
420.2,283,573,704,4231119,824,380,3351,0,4628,1872,1591,1221,370,2081,4336
420.4,340,554,816,4309476,2469,114,2708,0,4775,1123,1605,775,430,2149,3933
420.6,351,597,978,4296445,1470,342,2657,78,4714,1739,1548,1006,485,2105,4551
420.8,265,590,996,4284113,2447,223,2505,0,4653,1752,1619,947,319,2149,4379
421.0,299,678,988,4352086,1995,367,2670,17,4505,1589,1728,939,408,2141,6048
421.2,367,484,1143,4226853,1355,393,1845,174,4400,1837,1617,890,328,2112,6580
421.4,335,591,1121,4317458,2039,392,2705,0,4495,1643,1527,903,381,2114,6207
421.6,289,546,1148,4276067,550,558,2404,139,4308,1897,1695,920,280,2169,5657
421.8,352,475,1055,4237926,0,596,2140,0,4379,1738,1933,1063,493,2072,6839
422.0,380,563,1048,4291567,1243,390,3275,0,4661,1613,1997,1076,295,2162,6333
422.2,378,560,1115,4271233,2424,129,3365,44,4675,1590,1708,888,333,2038,6268
422.4,302,571,985,4180330,1360,352,2357,0,4526,1569,2043,907,278,2080,5563
422.6,300,622,1258,4196359,1165,482,3226,0,4505,1880,1801,803,484,2003,5563
422.8,372,534,1121,4272764,986,597,3151,249,4721,1664,1941,910,351,2061,5470
423.0,374,649,979,4260249,1686,2042,4116,301,4829,1592,1798,920,527,2062,6823
423.2,324,664,1024,4143250,665,1930,3943,406,4365,1603,1841,909,496,1903,6121
423.4,349,505,947,4163887,361,509,2883,0,4368,1635,1859,1024,427,1981,8727
423.6,372,495,901,4205670,774,424,2693,181,4523,1681,1886,876,509,2218,7837
423.8,412,635,846,4311144,1103,295,2775,188,4607,1961,2127,1029,551,1959,7392
424.0,406,613,935,4308886,2151,97,4125,0,4688,2106,1835,1096,459,2109,8744
424.2,376,513,1053,4259006,853,434,3687,0,4219,1657,1440,958,441,2032,6607
424.4,421,605,1073,4254156,3219,283,2659,30,4231,1758,1517,992,328,2243,4680
424.6,309,529,1182,4319333,1825,630,3160,0,4519,1620,1522,880,437,2078,5688
424.8,364,719,1257,4318417,1076,565,2741,0,4228,1629,1524,962,310,2061,7395
425.0,305,541,1343,4343213,114,659,2605,53,4303,1769,1714,952,347,1995,7985
425.2,421,558,1398,4281597,0,566,1721,16,4283,1682,1457,900,269,1932,8266
425.4,370,498,1272,4375389,653,553,2649,0,4507,1866,1563,1135,547,2182,7727
425.6,369,595,1389,4340545,749,596,3258,0,4463,2023,1713,1271,419,2068,7596
425.8,365,554,1325,4318244,1223,489,3196,0,4495,2264,1710,1070,551,2088,8226
426.0,271,642,1008,4246720,946,424,2497,14,4619,1611,1944,910,427,2067,7511
426.2,342,508,1095,4209381,161,355,2413,0,4437,1750,1821,948,425,1985,6282
426.4,342,448,1122,4210167,471,310,3046,84,4495,1682,1845,1049,678,2127,8601
426.6,361,500,1108,4218980,1345,121,3249,0,4369,1856,1948,915,491,2146,6852
426.8,409,547,1153,4312387,2302,93,3554,0,4589,2337,1764,1046,483,2115,7116
427.0,312,489,1044,4235952,2340,89,2994,0,4516,1558,1877,947,558,1986,4401
427.2,431,471,1046,4202695,1487,159,3256,0,4462,1630,1819,806,488,1989,6346
427.4,383,590,1276,4323161,3351,65,2958,0,4468,1799,1984,1017,518,2264,4380
427.6,343,518,1126,4257923,1622,312,3586,0,4388,1383,1961,1048,312,2120,5246
427.8,318,530,1178,4275227,0,592,3069,0,4515,1718,1769,1029,382,2176,6385
428.0,317,632,1359,4339134,1756,384,2642,0,4442,1909,1981,957,397,2193,7158
428.2,341,667,1234,4256698,728,475,2919,0,4531,1813,1842,1106,327,2121,6886
428.4,342,623,1288,4328818,981,620,3168,60,4434,1956,1814,975,326,2081,5095
428.6,388,693,1199,4262693,120,638,3040,65,4470,1724,1586,1036,464,1910,7271
428.8,280,694,1284,4289969,1049,641,3302,59,4641,1825,1659,939,402,2005,4761
429.0,317,586,3189,4232615,1585,625,3003,103,4350,1925,1662,1076,401,2242,4375
429.2,355,529,14532,4259130,1603,1182,3120,552,4230,1825,1818,955,420,2020,7343
429.4,369,553,8818,4212011,1653,838,2655,235,4495,2319,1701,881,491,2173,4620
429.6,360,670,1228,4203908,2049,259,3298,32,4685,2080,1960,882,560,2156,5996
429.8,245,552,1005,4213483,1903,226,2769,0,4507,1956,1856,1019,416,2137,6216
430.0,399,659,1090,4173836,1574,316,2757,0,4431,2045,1731,858,336,2007,6125
430.2,318,556,986,4170608,2229,269,3222,11,4618,2072,2169,925,355,2023,6703
430.4,351,459,1177,4231275,2214,272,3457,0,4655,1780,1837,854,400,2163,5872
430.6,339,572,1257,4121034,1726,246,3148,32,4384,1766,1702,1103,384,2005,6156
430.8,358,496,1079,4203764,1846,317,2547,0,4388,1612,1893,1156,454,1940,6153
431.0,409,692,1140,4334396,1524,460,2450,136,4502,1805,1723,1223,331,1985,6042
431.2,299,763,1095,4263369,1543,481,2470,210,4425,1635,1762,1199,396,2165,5814
431.4,350,681,1128,4284111,872,644,2551,56,4339,1519,1704,1103,305,2018,6278
431.6,320,633,1193,4260929,975,546,2689,55,4317,1613,1630,1104,371,2149,8023
431.8,393,596,1521,4266605,1457,643,2671,78,4502,1913,2130,1168,349,2128,7122
432.0,313,612,1622,4339839,1401,634,2797,0,4427,1741,1644,987,387,2259,6261
432.2,289,704,1241,4271535,2082,445,2996,270,4480,1738,1656,1188,275,2095,5882
432.4,368,553,1333,4220867,2641,296,3015,296,4468,1268,1400,1008,352,1982,5310
432.6,340,557,1448,4313025,1259,463,2462,131,4595,1879,1659,1076,392,2143,6834
432.8,279,647,1288,4311961,1710,516,2169,0,4540,1700,1480,1119,321,1993,6005
433.0,444,676,1320,4307215,1661,554,1775,85,4647,1721,1786,1054,415,2179,5086
433.2,327,617,1369,4175972,2426,405,1902,124,4420,1783,1595,1103,357,1941,6010
433.4,393,613,1268,4192822,1952,498,2684,33,4515,1780,2048,957,418,2081,5497
433.6,325,646,1331,4242918,1503,463,2205,65,4472,1533,1913,1152,257,2372,6350
433.8,411,509,1212,4199415,970,621,2250,72,4664,1984,1975,967,420,2170,6615
434.0,387,580,1108,4129154,1535,475,2527,40,4637,1756,1873,949,324,2016,4716
434.2,342,573,1117,4187758,157,582,2925,169,4523,1678,2328,1119,286,2032,7927
434.4,364,419,979,4180565,1719,463,2249,30,4452,1922,2032,1017,370,2232,7708
434.6,431,584,966,4225518,2477,474,2548,72,4467,2074,1876,1006,332,2114,5126
434.8,385,724,1126,4292711,2310,349,2284,69,4411,1988,2116,1143,288,2160,6443
435.0,349,472,985,4243483,1304,324,2906,59,4332,1647,1815,1217,342,1988,4108
435.2,343,634,1136,4256924,1707,406,2597,133,4258,1540,1783,984,263,2181,3633
435.4,348,650,1212,4309794,1529,527,2580,200,4601,1738,1909,1069,442,2186,5902
435.6,332,639,1297,4301851,1317,394,2397,15,4412,1962,1841,912,238,2089,6529
435.8,333,670,1382,4305178,2370,453,2553,97,4811,2205,1649,1123,204,1971,4803
436.0,304,553,1296,4258747,1578,593,2693,33,4685,2060,1725,1070,376,2139,5991
436.2,404,493,1183,4229013,746,550,2991,20,4664,1729,1918,1074,285,2115,6219
436.4,386,550,1260,4259672,778,513,2994,148,4695,1753,1629,1008,522,2177,5427
436.6,462,617,1405,4349178,1793,512,2912,203,4783,1800,1549,1039,472,2295,6086
436.8,403,528,1265,4239267,1932,328,2520,60,4543,1896,1931,1082,340,2123,5185
437.0,387,603,1181,4244012,2085,300,2295,120,4691,1732,1893,945,420,2138,5487
437.2,423,669,1246,4280175,1736,413,2335,60,4883,1636,1736,1157,231,2101,5000
437.4,381,618,1318,4273375,1824,392,2014,152,4516,2009,1884,910,312,2179,5419
437.6,311,474,1228,4229956,1742,381,2550,189,4723,2023,1827,997,318,2129,8342
437.8,369,579,1240,4140576,2063,317,2317,9,4413,1804,1984,1035,274,2202,5709
438.0,363,599,1103,4134012,1717,305,1869,88,4672,1554,1722,983,407,1966,7791
438.2,326,528,895,4134882,1634,361,1435,73,4585,1920,2024,982,423,2178,5878
438.4,339,608,955,4216713,1379,377,1737,138,4367,1955,1733,919,249,2113,6496
438.6,379,534,964,4211615,1711,213,2196,133,4580,1667,1757,1043,409,2061,6210
438.8,378,572,1035,4265848,2533,314,1978,104,4574,1613,1786,1086,499,2093,6416
439.0,345,518,1100,4265938,2521,543,2019,222,4488,1012,1829,990,371,2169,6658
439.2,407,615,1246,4304055,2391,413,2744,42,4651,1575,1609,922,206,2110,3498
439.4,457,732,1219,4348800,2249,379,2611,247,4615,1878,1690,1215,308,2087,5654
439.6,358,725,1172,4248341,2394,476,1958,226,4312,1240,1732,958,220,2182,4972
439.8,398,586,1190,4325390,2074,349,2428,100,4485,1547,1729,1138,319,2254,4983
440.0,369,609,1185,4225578,1196,388,2485,190,4803,1455,1594,1273,336,2173,5827
440.2,341,616,1173,4264494,2209,457,1860,225,4763,1999,1691,1207,483,2158,4711
440.4,391,693,1272,4290294,1994,459,1380,204,4667,1441,1683,1085,213,2166,3032
440.6,327,717,1288,4246722,3332,266,1337,252,4683,1683,1837,1114,444,2241,3914
440.8,433,791,1294,4271430,1419,509,2030,196,4591,1539,1984,1198,458,2060,4528
441.0,319,693,1160,4216448,1474,454,1820,158,4516,1786,2053,1178,421,2128,5087
441.2,443,645,1330,4206914,2125,391,2335,207,4653,1861,1928,1057,384,2014,5978
441.4,387,623,1343,4208749,1943,479,2185,154,4871,1602,1893,1042,315,2132,4113
441.6,342,665,1140,4263864,1819,489,2026,255,4809,1666,1976,1001,441,2146,6029
441.8,321,766,1063,4311152,1587,534,1942,190,4566,1404,1815,891,441,2131,6373
442.0,316,696,1129,4325449,1193,553,1690,167,4530,1775,1684,1009,285,2146,7043
442.2,331,701,1147,4361729,1265,497,2281,347,4530,1343,1645,1127,312,1971,6395
442.4,542,814,1304,4403942,2808,508,2564,381,4351,1350,1439,1270,271,2195,2906
442.6,377,866,1316,4300878,2254,545,2239,453,4484,1360,1703,1375,360,2264,5139
442.8,311,720,1396,4384569,1551,612,2328,508,4880,1375,1549,1321,273,2146,6100
443.0,421,959,1557,4360508,2116,846,2667,481,4520,1546,1717,1282,372,2174,5633
